Input,ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DiseaseCategories,OmimIDs,PubMedIDs,DirectEvidence
mesh:d009369,bisphenol A,C006780,80-05-7,Neoplasms,MESH:D009369,Cancer,,32804211,marker/mechanism
mesh:d009369,Bortezomib,D000069286,,Neoplasms,MESH:D009369,Cancer,,16763792,therapeutic
mesh:d009369,Cadmium,D002104,7440-43-9,Neoplasms,MESH:D009369,Cancer,,11353138|17916923|19270787|21473387|22068173|23151207,marker/mechanism
mesh:d009369,Cadmium Chloride,D019256,10108-64-2,Neoplasms,MESH:D009369,Cancer,,15551354|22112500,marker/mechanism
mesh:d009369,Camptothecin,D002166,7689-03-4,Neoplasms,MESH:D009369,Cancer,,18492797,therapeutic
mesh:d009369,Capsaicin,D002211,404-86-4,Neoplasms,MESH:D009369,Cancer,,14871840,therapeutic
mesh:d009369,Carbon,D002244,7440-44-0,Neoplasms,MESH:D009369,Cancer,,26047618,marker/mechanism
mesh:d009369,Carboplatin,D016190,41575-94-4,Neoplasms,MESH:D009369,Cancer,,15109710|16763792|17925555|18854779|24306314|8971371,therapeutic
mesh:d009369,Carmustine,D002330,154-93-8,Neoplasms,MESH:D009369,Cancer,,12014639|12107554|17597106|18492797,therapeutic
mesh:d009369,Celecoxib,D000068579,,Neoplasms,MESH:D009369,Cancer,,16230411,therapeutic
mesh:d009369,Chlorpromazine,D002746,50-53-3,Neoplasms,MESH:D009369,Cancer,,20368687,therapeutic
mesh:d009369,chromium hexavalent ion,C074702,18540-29-9,Neoplasms,MESH:D009369,Cancer,,17938725,marker/mechanism
mesh:d009369,Cisplatin,D002945,15663-27-1,Neoplasms,MESH:D009369,Cancer,,1508652|1659980|16773208|19833167|20087171|21273262|21735354|22010829|22019697|2680578|6600010|8312290|9113122|9381703,therapeutic
mesh:d009369,Cobalt,D003035,7440-48-4,Neoplasms,MESH:D009369,Cancer,,17916923,marker/mechanism
mesh:d009369,Copper,D003300,7440-50-8,Neoplasms,MESH:D009369,Cancer,,23792645,marker/mechanism
mesh:d009369,Crizotinib,D000077547,,Neoplasms,MESH:D009369,Cancer,,21812414,therapeutic
mesh:d009369,Curcumin,D003474,458-37-7,Neoplasms,MESH:D009369,Cancer,,21397623,therapeutic
mesh:d009369,cyanoginosin LR,C057862,,Neoplasms,MESH:D009369,Cancer,,21504230,marker/mechanism
mesh:d009369,Cyclophosphamide,D003520,50-18-0,Neoplasms,MESH:D009369,Cancer,,18854779|1982927|3187190|6392368|9768820,therapeutic
mesh:d009369,Cytarabine,D003561,147-94-4,Neoplasms,MESH:D009369,Cancer,,8312290,therapeutic
mesh:d009369,DDT,D003634,50-29-3,Neoplasms,MESH:D009369,Cancer,,23684557|8820588,marker/mechanism
mesh:d009369,Decitabine,D000077209,2353-33-5,Neoplasms,MESH:D009369,Cancer,,17925555|19116145|19470736,therapeutic
mesh:d009369,deguelin,C107676,522-17-8,Neoplasms,MESH:D009369,Cancer,,17764071|22623043,therapeutic
mesh:d009369,diallyl trisulfide,C042577,2050-87-5,Neoplasms,MESH:D009369,Cancer,,22397993,therapeutic
mesh:d009369,Diazinon,D003976,333-41-5,Neoplasms,MESH:D009369,Cancer,,16236997,marker/mechanism
mesh:d009369,Dieldrin,D004026,60-57-1,Neoplasms,MESH:D009369,Cancer,,8820588,marker/mechanism
mesh:d009369,Diethylstilbestrol,D004054,56-53-1,Neoplasms,MESH:D009369,Cancer,,14781|15313581|821748,marker/mechanism
mesh:d009369,dimethoxycurcumin,C521105,,Neoplasms,MESH:D009369,Cancer,,17317839,therapeutic
mesh:d009369,Doxorubicin,D004317,23214-92-8,Neoplasms,MESH:D009369,Cancer,,10912462|11295089|11350909|12322705|14526329|15493354|16290101|1905199|19714248|2054792|22048646|28571774|4617354|6600010|679856|691145|7147362|7805190|947037|9488597,marker/mechanism|therapeutic
mesh:d009369,Erlotinib Hydrochloride,D000069347,,Neoplasms,MESH:D009369,Cancer,,21738965,therapeutic
mesh:d009369,Estradiol,D004958,50-28-2,Neoplasms,MESH:D009369,Cancer,,821748,marker/mechanism
mesh:d009369,ethylbenzene,C004912,100-41-4,Neoplasms,MESH:D009369,Cancer,,15560893,marker/mechanism
mesh:d009369,Etoposide,D005047,33419-42-0,Neoplasms,MESH:D009369,Cancer,,1659980|6509453,therapeutic
mesh:d009369,Everolimus,D000068338,,Neoplasms,MESH:D009369,Cancer,,17309148,therapeutic
mesh:d009369,Fenretinide,D017313,65646-68-6,Neoplasms,MESH:D009369,Cancer,,15958647|17353921|20637870,therapeutic
mesh:d009369,Fenthion,D005284,55-38-9,Neoplasms,MESH:D009369,Cancer,,20143881,marker/mechanism
mesh:d009369,Fluorouracil,D005472,51-21-8,Neoplasms,MESH:D009369,Cancer,,12963697|16928823|17632733|18239605|18600527|19934304,therapeutic
mesh:d009369,Gefitinib,D000077156,,Neoplasms,MESH:D009369,Cancer,,16800173,therapeutic
mesh:d009369,gemcitabine,C056507,103882-84-4,Neoplasms,MESH:D009369,Cancer,,17786181|21735354,therapeutic
mesh:d009369,Genistein,D019833,446-72-0,Neoplasms,MESH:D009369,Cancer,,20219070|21177254,marker/mechanism|therapeutic
mesh:d009369,geraniol,C007836,624-15-7,Neoplasms,MESH:D009369,Cancer,,21907755,therapeutic
mesh:d009369,Imatinib Mesylate,D000068877,,Neoplasms,MESH:D009369,Cancer,,21295132,therapeutic
mesh:d009369,Irinotecan,D000077146,,Neoplasms,MESH:D009369,Cancer,,12963697,therapeutic
mesh:d009369,Iron,D007501,7439-89-6,Neoplasms,MESH:D009369,Cancer,,17916923,marker/mechanism
mesh:d009369,Isotretinoin,D015474,4759-48-2,Neoplasms,MESH:D009369,Cancer,,8347155,therapeutic
mesh:d009369,Ivermectin,D007559,70288-86-7,Neoplasms,MESH:D009369,Cancer,,32959892,therapeutic
mesh:d009369,Lead,D007854,7439-92-1,Neoplasms,MESH:D009369,Cancer,,17916923,marker/mechanism
mesh:d009369,linalool,C018584,78-70-6,Neoplasms,MESH:D009369,Cancer,,19922762,therapeutic
mesh:d009369,Manganese,D008345,7439-96-5,Neoplasms,MESH:D009369,Cancer,,17916923,marker/mechanism
mesh:d009369,Melatonin,D008550,73-31-4,Neoplasms,MESH:D009369,Cancer,,11445596|21441606,marker/mechanism|therapeutic
mesh:d009369,Metformin,D008687,657-24-9,Neoplasms,MESH:D009369,Cancer,,22246099|28571774,therapeutic
mesh:d009369,Mitoxantrone,D008942,65271-80-9,Neoplasms,MESH:D009369,Cancer,,16640825|1982927|3326667,therapeutic
mesh:d009369,N-(2-cyclohexyloxy-4-nitrophenyl)methanesulfonamide,C080955,123653-11-2,Neoplasms,MESH:D009369,Cancer,,16230411,therapeutic
mesh:d009369,naringenin,C005273,480-41-1,Neoplasms,MESH:D009369,Cancer,,15185748,therapeutic
mesh:d009369,Nickel,D009532,7440-02-0,Neoplasms,MESH:D009369,Cancer,,17916923|21473387,marker/mechanism
mesh:d009369,nickel subsulfide,C017557,,Neoplasms,MESH:D009369,Cancer,,23447020,marker/mechanism
mesh:d009369,Niclosamide,D009534,50-65-7,Neoplasms,MESH:D009369,Cancer,,22576131|25988281,therapeutic
mesh:d009369,Nicotine,D009538,,Neoplasms,MESH:D009369,Cancer,,11701223|16365874|23825647|8370474,marker/mechanism
mesh:d009369,Oleanolic Acid,D009828,508-02-1,Neoplasms,MESH:D009369,Cancer,,22386814|8847885,therapeutic
mesh:d009369,Oxaliplatin,D000077150,,Neoplasms,MESH:D009369,Cancer,,12963697|19934304|21981408,therapeutic
mesh:d009369,Oxygen,D010100,7782-44-7,Neoplasms,MESH:D009369,Cancer,,14604972|14686790,marker/mechanism
mesh:d009369,Paclitaxel,D017239,,Neoplasms,MESH:D009369,Cancer,,16334120|16763792|20433922,therapeutic
mesh:d009369,Pantothenic Acid,D010205,79-83-4,Neoplasms,MESH:D009369,Cancer,,6061664,therapeutic
mesh:d009369,Particulate Matter,D052638,,Neoplasms,MESH:D009369,Cancer,,26047618|32066433,marker/mechanism
mesh:d009369,Pesticides,D010575,,Neoplasms,MESH:D009369,Cancer,,15064173|23984298|26988364,marker/mechanism
mesh:d009369,phenethyl isothiocyanate,C058305,2257-09-2,Neoplasms,MESH:D009369,Cancer,,21838287,therapeutic
mesh:d009369,Phenobarbital,D010634,50-06-6,Neoplasms,MESH:D009369,Cancer,,1719565,marker/mechanism
mesh:d009369,Piroxicam,D010894,36322-90-4,Neoplasms,MESH:D009369,Cancer,,16684565,therapeutic
mesh:d009369,Plant Extracts,D010936,,Neoplasms,MESH:D009369,Cancer,,23108216,therapeutic
mesh:d009369,Quercetin,D011794,117-39-5,Neoplasms,MESH:D009369,Cancer,,15185748|21177254,marker/mechanism|therapeutic
mesh:d009369,Resveratrol,D000077185,,Neoplasms,MESH:D009369,Cancer,,20198347|22628295|22634503|22644231|24020126|9680369,therapeutic
mesh:d009369,Riboflavin,D012256,83-88-5,Neoplasms,MESH:D009369,Cancer,,6061664,therapeutic
mesh:d009369,salinomycin,C010327,53003-10-4,Neoplasms,MESH:D009369,Cancer,,23916687,therapeutic
mesh:d009369,Sirolimus,D020123,53123-88-9,Neoplasms,MESH:D009369,Cancer,,19384183,therapeutic
mesh:d009369,sodium arsenite,C017947,13768-07-5,Neoplasms,MESH:D009369,Cancer,,11559025|22706169|29207610,marker/mechanism
mesh:d009369,Soot,D053260,,Neoplasms,MESH:D009369,Cancer,,26047618,marker/mechanism
mesh:d009369,Sorafenib,D000077157,,Neoplasms,MESH:D009369,Cancer,,21735354,therapeutic
mesh:d009369,Sulfates,D013431,,Neoplasms,MESH:D009369,Cancer,,26047618,marker/mechanism
mesh:d009369,sulforaphane,C016766,,Neoplasms,MESH:D009369,Cancer,,21838287,therapeutic
mesh:d009369,Sunitinib,D000077210,,Neoplasms,MESH:D009369,Cancer,,23288144,therapeutic
mesh:d009369,Tamoxifen,D013629,10540-29-1,Neoplasms,MESH:D009369,Cancer,,17597106,therapeutic
mesh:d009369,Testosterone,D013739,58-22-0,Neoplasms,MESH:D009369,Cancer,,821748,marker/mechanism
mesh:d009369,Tetrachlorodibenzodioxin,D013749,1746-01-6,Neoplasms,MESH:D009369,Cancer,,18192277|21810551|8910955,marker/mechanism
mesh:d009369,Tobacco Smoke Pollution,D014028,,Neoplasms,MESH:D009369,Cancer,,15823687|26017925|28500316|8614291,marker/mechanism
mesh:d009369,Toluene,D014050,108-88-3,Neoplasms,MESH:D009369,Cancer,,16537716,marker/mechanism
mesh:d009369,Tretinoin,D014212,302-79-4,Neoplasms,MESH:D009369,Cancer,,16594593|16946489,therapeutic
mesh:d009369,triptolide,C001899,38748-32-2,Neoplasms,MESH:D009369,Cancer,,21640813,therapeutic
mesh:d009369,"tris(1,3-dichloro-2-propyl)phosphate",C016805,13674-87-8,Neoplasms,MESH:D009369,Cancer,,24407104,marker/mechanism
mesh:d009369,U 0126,C113580,,Neoplasms,MESH:D009369,Cancer,,22706169,therapeutic
mesh:d009369,Urethane,D014520,51-79-6,Neoplasms,MESH:D009369,Cancer,,15625555,marker/mechanism
mesh:d009369,Valproic Acid,D014635,99-66-1,Neoplasms,MESH:D009369,Cancer,,22580532,therapeutic
mesh:d009369,Vehicle Emissions,D001335,,Neoplasms,MESH:D009369,Cancer,,17938725|22393207,marker/mechanism
mesh:d009369,Vitamin A,D014801,11103-57-4,Neoplasms,MESH:D009369,Cancer,,6668507,therapeutic
mesh:d009369,Vitamin E,D014810,1406-18-4,Neoplasms,MESH:D009369,Cancer,,15962462,marker/mechanism
mesh:d009369,Zinc,D015032,7440-66-6,Neoplasms,MESH:D009369,Cancer,,17916923|23151207,marker/mechanism
mesh:d009447,Arsenic Trioxide,D000077237,1327-53-3,Neuroblastoma,MESH:D009447,Cancer,,10428472|10721769|11027660,therapeutic
mesh:d009447,bisphenol A,C006780,80-05-7,Neuroblastoma,MESH:D009447,Cancer,,27366082,marker/mechanism
mesh:d009447,Bortezomib,D000069286,,Neuroblastoma,MESH:D009447,Cancer,,18534018,therapeutic
mesh:d009447,Busulfan,D002066,55-98-1,Neuroblastoma,MESH:D009447,Cancer,,14595385,therapeutic
mesh:d009447,Carboplatin,D016190,41575-94-4,Neuroblastoma,MESH:D009447,Cancer,,15768383,therapeutic
mesh:d009447,Celecoxib,D000068579,,Neuroblastoma,MESH:D009447,Cancer,,15492235,therapeutic
mesh:d009447,Cisplatin,D002945,15663-27-1,Neuroblastoma,MESH:D009447,Cancer,,18353067|2206854|3335892|3813490|8761367,therapeutic
mesh:d009447,Crizotinib,D000077547,,Neuroblastoma,MESH:D009447,Cancer,,22266870|22588779|22789543,therapeutic
mesh:d009447,Cyclophosphamide,D003520,50-18-0,Neuroblastoma,MESH:D009447,Cancer,,15176712|16115947|18353067|3688893|476599|857581|8761367,therapeutic
mesh:d009447,Decitabine,D000077209,2353-33-5,Neuroblastoma,MESH:D009447,Cancer,,7507741,therapeutic
mesh:d009447,Diclofenac,D004008,15307-86-5,Neuroblastoma,MESH:D009447,Cancer,,15492235,therapeutic
mesh:d009447,Doxorubicin,D004317,23214-92-8,Neuroblastoma,MESH:D009447,Cancer,,15555623|18353067,therapeutic
mesh:d009447,Etoposide,D005047,33419-42-0,Neuroblastoma,MESH:D009447,Cancer,,15768383|18353067|3335892|3813490,therapeutic
mesh:d009447,Fulvestrant,D000077267,129453-61-8,Neuroblastoma,MESH:D009447,Cancer,,27366082,therapeutic
mesh:d009447,Irinotecan,D000077146,,Neuroblastoma,MESH:D009447,Cancer,,8761367,therapeutic
mesh:d009447,Isotretinoin,D015474,4759-48-2,Neuroblastoma,MESH:D009447,Cancer,,17368321|18353067|18839433|19492317|7707116|8214363,therapeutic
mesh:d009447,(+)-JQ1 compound,C561695,,Neuroblastoma,MESH:D009447,Cancer,,23430699,therapeutic
mesh:d009447,Phenytoin,D010672,57-41-0,Neuroblastoma,MESH:D009447,Cancer,,1623454,marker/mechanism
mesh:d009447,Temozolomide,D000077204,85622-93-1,Neuroblastoma,MESH:D009447,Cancer,,15176712,therapeutic
mesh:d009447,Troglitazone,D000077288,97322-87-7,Neuroblastoma,MESH:D009447,Cancer,,16820965,therapeutic
mesh:d009447,Vincristine,D014750,,Neuroblastoma,MESH:D009447,Cancer,,18353067|4294312|857581,therapeutic
mesh:d017599,Carboplatin,D016190,41575-94-4,Neuroectodermal Tumors,MESH:D017599,Cancer,,12837982,therapeutic
mesh:d017599,Cisplatin,D002945,15663-27-1,Neuroectodermal Tumors,MESH:D017599,Cancer,,8761367,therapeutic
mesh:d017599,Cyclophosphamide,D003520,50-18-0,Neuroectodermal Tumors,MESH:D017599,Cancer,,12837982|8761367,therapeutic
mesh:d017599,Irinotecan,D000077146,,Neuroectodermal Tumors,MESH:D017599,Cancer,,8761367,therapeutic
mesh:d017599,Methotrexate,D008727,59-05-2,Neuroectodermal Tumors,MESH:D017599,Cancer,,2854471,marker/mechanism
mesh:d017599,Vincristine,D014750,,Neuroectodermal Tumors,MESH:D017599,Cancer,,12837982,therapeutic
mesh:d012516,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,154447-36-6,Osteosarcoma,MESH:D012516,Cancer,,22326785,therapeutic
mesh:d012516,"alpha-cyano-(3,4-dihydroxy)-N-benzylcinnamide",C095512,,Osteosarcoma,MESH:D012516,Cancer,,23313376,therapeutic
mesh:d012516,Arsenic Trioxide,D000077237,1327-53-3,Osteosarcoma,MESH:D012516,Cancer,,23861973,therapeutic
mesh:d012516,bisphenol A,C006780,80-05-7,Osteosarcoma,MESH:D012516,Cancer,,23886186,marker/mechanism
mesh:d012516,Bortezomib,D000069286,,Osteosarcoma,MESH:D012516,Cancer,,19894220,therapeutic
mesh:d012516,bufalin,C022777,465-21-4,Osteosarcoma,MESH:D012516,Cancer,,23091618,therapeutic
mesh:d012516,cinobufagin,C002471,470-37-1,Osteosarcoma,MESH:D012516,Cancer,,23164673,therapeutic
mesh:d012516,Cisplatin,D002945,15663-27-1,Osteosarcoma,MESH:D012516,Cancer,,10194544|10206466|10398795|10766557|10774566|11410803|14767549|15043115|16140527|16246977|17389531|17609630|1793151|20158913|20347613|21624110|21826087|21887680|22016816|23911960|7660382|7682088|9761357,therapeutic
mesh:d012516,Cyclophosphamide,D003520,50-18-0,Osteosarcoma,MESH:D012516,Cancer,,10206466|11275465|14760101|16453328|22016816|2327660|6940649|857581,therapeutic
mesh:d012516,Cyclosporine,D016572,59865-13-3,Osteosarcoma,MESH:D012516,Cancer,,7808368,therapeutic
mesh:d012516,Dactinomycin,D003609,50-76-0,Osteosarcoma,MESH:D012516,Cancer,,11275465,therapeutic
mesh:d012516,Doxorubicin,D004317,23214-92-8,Osteosarcoma,MESH:D012516,Cancer,,10206466|10398795|10766557|10774566|11410803|14767549|15043115|1576145|15930896|16035077|16140527|16246977|16333817|16857723|17389531|17609630|17708400|17762406|1793151|1942931|20158913|20347613|20543097|21624110|21887680|22016816|23911960|271071|273467|3162299|3166461|3185363|6940649|7660382|7663031|7682088|7760889|7775232|7808368|7823290|857581,marker/mechanism|therapeutic
mesh:d012516,Etoposide,D005047,33419-42-0,Osteosarcoma,MESH:D012516,Cancer,,10206466|16912244|20347613|7808368,therapeutic
mesh:d012516,Irinotecan,D000077146,,Osteosarcoma,MESH:D012516,Cancer,,24380837,therapeutic
mesh:d012516,Methotrexate,D008727,59-05-2,Osteosarcoma,MESH:D012516,Cancer,,10194544|10206466|10766557|10774566|10959910|11275465|11410803|11915742|12376811|12533039|12605394|12692801|12721279|14970366|15043115|15139068|15805003|15863997|16140527|16164401|16246977|16912244|17609630|1838364|19131789|19159907|19863208|19956493|20155268|20158913|20347613|21301589|21624110|21887680|22016816|2327660|23911960|24967384|2816647|2877729|2918955|310278|3461742|3465876|3875390|6582805|6584197|6602269|6940649|6971958|7660382|7663031|7682088|7949255|8164455|8269609|8569964|857581|8625136|9122123|9164227|9761357,therapeutic
mesh:d012516,Paclitaxel,D017239,,Osteosarcoma,MESH:D012516,Cancer,,16140185,therapeutic
mesh:d012516,Plant Extracts,D010936,,Osteosarcoma,MESH:D012516,Cancer,,23201449,therapeutic
mesh:d012516,pterostilbene,C107773,,Osteosarcoma,MESH:D012516,Cancer,,23313376,therapeutic
mesh:d012516,U 0126,C113580,,Osteosarcoma,MESH:D012516,Cancer,,22326785,therapeutic
mesh:d012516,Verapamil,D014700,52-53-9,Osteosarcoma,MESH:D012516,Cancer,,7808368,therapeutic
mesh:d012516,Vincristine,D014750,,Osteosarcoma,MESH:D012516,Cancer,,22016816|310278|6940649|857581,therapeutic
mesh:d010051,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,C085911,154447-36-6,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,16211241|16275998|17404021,therapeutic
mesh:d010051,4-acetylantroquinonol B,C555021,,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,28408137,therapeutic
mesh:d010051,"9,10-Dimethyl-1,2-benzanthracene",D015127,57-97-6,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,16891317,marker/mechanism
mesh:d010051,Arsenic,D001151,7440-38-2,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,12583988|14514661|17306315,marker/mechanism
mesh:d010051,Arsenic Trioxide,D000077237,1327-53-3,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,12452020|16624393|19769630|24061648,therapeutic
mesh:d010051,Benzene,D001554,71-43-2,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,12562636,marker/mechanism
mesh:d010051,bisphenol A,C006780,80-05-7,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,19590677|23810794|24308608,marker/mechanism
mesh:d010051,Bortezomib,D000069286,,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,19010849,therapeutic
mesh:d010051,Busulfan,D002066,55-98-1,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,10955873,therapeutic
mesh:d010051,Carboplatin,D016190,41575-94-4,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,11206272|11299847|11330975|11528251|12425490|12439602|12476280|12801257|14758127|15332544|15370618|16275998|16490239|16766103|16849025|16882344|17081186|1846407|20389300|20538177|20547415|20798562|22491798|8490836|8515557|8643973|9346218|9346219|9346222|9404925|9523741|9815949|9816118|9816119,therapeutic
mesh:d010051,ciglitazone,C039671,74772-77-3,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,21681689,therapeutic
mesh:d010051,Cisplatin,D002945,15663-27-1,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,10926815|11528251|12078977|12216079|1336008|15370618|15464296|15476912|1655227|16647892|16723030|17225452|18418024|19428939|19769630|20603111|20705681|20935474|2119878|2121628|21442130|21445297|21592546|21616060|21618587|21633170|21667029|21676537|21681689|21685240|21687949|21696631|21745194|21852251|21878529|22331493|24999622|25927922|28408137|34510316|6542584|6684745|6897625|7133078|751711|7683015|8490836|8758533|9346222|985619,marker/mechanism|therapeutic
mesh:d010051,Curcumin,D003474,458-37-7,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,18462866|19020741,therapeutic
mesh:d010051,Cyclophosphamide,D003520,50-18-0,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,10926815|11528251|12439602|15370618|1655227|2119878|2859431|2861351|9523741|9815949,therapeutic
mesh:d010051,Cyclosporine,D016572,59865-13-3,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,9815949|9816118|9816119,therapeutic
mesh:d010051,Cytarabine,D003561,147-94-4,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,6542584,therapeutic
mesh:d010051,Dactinomycin,D003609,50-76-0,Ovarian Neoplasms,MESH:D010051,Cancer|Endocrine system disease|Urogenital disease (female),,2859431,therapeutic
